date,zone_id,population_est,billed_consumption_liters,production_volume_liters,avg_pressure_bar
2023-07-24,Z03,35500,6887209,7636297,3.31
2023-07-25,Z03,35500,6203668,6878410,3.1
2023-07-26,Z03,35500,6899196,7649587,3.77
2023-07-27,Z03,35500,6978050,7737017,4.19
2023-07-28,Z03,35500,6968595,7726535,3.75
2023-07-29,Z03,35500,7177330,7957973,3.12
2023-07-30,Z03,35500,7465381,8277354,2.88
2023-07-31,Z03,35500,6621016,7341151,3.41
2023-08-01,Z03,35500,6544675,7256507,3.76
2023-08-02,Z03,35500,6474920,7179165,3.36
2023-08-03,Z03,35500,6428480,7127674,4.1
2023-08-04,Z03,35500,6464853,7168003,3.86
2023-08-05,Z03,35500,7028926,7793427,3.72
2023-08-06,Z03,35500,7623571,8452749,3.85
2023-08-07,Z03,35500,6276036,6958650,2.91
2023-08-08,Z03,35500,6622893,7343232,3.35
2023-08-09,Z03,35500,6230161,6907785,3.08
2023-08-10,Z03,35500,6510581,7218704,3.79
2023-08-11,Z03,35500,6674783,7400766,3.09
2023-08-12,Z03,35500,7408727,8214537,3.64
2023-08-13,Z03,35500,7286294,8078789,3.52
2023-08-14,Z03,35500,6516181,7224914,3.9
2023-08-15,Z03,35500,6669337,7394728,3.0
2023-08-16,Z03,35500,6776157,7513166,3.83
2023-08-17,Z03,35500,6522250,7231643,3.07
2023-08-18,Z03,35500,5927441,6572139,3.12
2023-08-19,Z03,35500,7003600,7765347,3.53
2023-08-20,Z03,35500,6466251,7169553,4.2
2023-08-21,Z03,35500,6136463,6803896,3.18
2023-08-22,Z03,35500,6199588,6873887,2.71
2023-08-23,Z03,35500,6605379,7323813,3.13
2023-08-24,Z03,35500,6066291,6726091,3.41
2023-08-25,Z03,35500,6231125,6908854,4.53
2023-08-26,Z03,35500,6808225,7548721,3.79
2023-08-27,Z03,35500,6789322,7527763,3.22
2023-08-28,Z03,35500,5583647,6190952,3.53
2023-08-29,Z03,35500,6098190,6761459,4.39
2023-08-30,Z03,35500,5985532,6636549,3.48
2023-08-31,Z03,35500,6216165,6892267,3.49
2023-09-01,Z03,35500,6213788,6889631,3.4
2023-09-02,Z03,35500,6885419,7634312,3.95
2023-09-03,Z03,35500,6711801,7441811,3.34
2023-09-04,Z03,35500,6222033,6898773,4.04
2023-09-05,Z03,35500,5903854,6545987,4.13
2023-09-06,Z03,35500,5584143,6191502,3.91
2023-09-07,Z03,35500,5757500,6383714,3.49
2023-09-08,Z03,35500,5796078,6426489,2.9
2023-09-09,Z03,35500,6368369,7061025,3.49
2023-09-10,Z03,35500,6636570,7358397,3.27
2023-09-11,Z03,35500,6286549,6970305,3.21
2023-09-12,Z03,35500,5868853,6507179,3.48
2023-09-13,Z03,35500,5699746,6319679,3.84
2023-09-14,Z03,35500,5952971,6600446,3.29
2023-09-15,Z03,35500,5470099,6065054,2.91
2023-09-16,Z03,35500,6471608,7175493,3.12
2023-09-17,Z03,35500,6549554,7261916,4.45
2023-09-18,Z03,35500,5710939,6332089,3.87
2023-09-19,Z03,35500,6473278,7177344,3.12
2023-09-20,Z03,35500,5707625,6328415,4.24
2023-09-21,Z03,35500,5619785,6231021,3.48
2023-09-22,Z03,35500,5404729,5992574,4.74
2023-09-23,Z03,35500,5963119,6611698,3.73
2023-09-24,Z03,35500,6035995,6692501,3.88
2023-09-25,Z03,35500,5594008,6202441,4.02
2023-09-26,Z03,35500,5369770,5953814,4.34
2023-09-27,Z03,35500,5385348,5971085,3.38
2023-09-28,Z03,35500,5152723,5713159,4.3
2023-09-29,Z03,35500,5132422,5690650,3.29
2023-09-30,Z03,35500,5503262,6101824,3.42
2023-10-01,Z03,35500,5898219,6539739,3.6
2023-10-02,Z03,35500,5319342,5897900,4.06
2023-10-03,Z03,35500,5322124,5900985,3.43
2023-10-04,Z03,35500,5383281,5968794,4.43
2023-10-05,Z03,35500,5034566,5582151,4.26
2023-10-06,Z03,35500,4861922,5390729,3.62
2023-10-07,Z03,35500,5436641,6027957,3.12
2023-10-08,Z03,35500,5774539,6402607,4.1
2023-10-09,Z03,35500,5287417,5862503,2.55
2023-10-10,Z03,35500,5461117,6055095,3.97
2023-10-11,Z03,35500,5301701,5878340,3.19
2023-10-12,Z03,35500,4826972,5351977,4.23
2023-10-13,Z03,35500,4846871,5374041,2.91
2023-10-14,Z03,35500,5142118,5701401,3.27
2023-10-15,Z03,35500,5181358,5744908,3.82
2023-10-16,Z03,35500,4781638,5301713,3.9
2023-10-17,Z03,35500,4567763,5064576,3.29
2023-10-18,Z03,35500,4706260,5218136,3.43
2023-10-19,Z03,35500,4759230,5276868,4.08
2023-10-20,Z03,35500,4748299,5264748,4.1
2023-10-21,Z03,35500,5150953,5711197,3.42
2023-10-22,Z03,35500,5140673,5699798,3.3
2023-10-23,Z03,35500,5018727,5564589,2.92
2023-10-24,Z03,35500,4373285,4848946,3.73
2023-10-25,Z03,35500,4610827,5112323,4.01
2023-10-26,Z03,35500,4679528,5188497,3.68
2023-10-27,Z03,35500,4840271,5366723,3.14
2023-10-28,Z03,35500,5246371,5816993,4.49
2023-10-29,Z03,35500,4861219,5389950,2.55
2023-10-30,Z03,35500,4302349,4770294,4.04
2023-10-31,Z03,35500,4365474,4840285,3.71
2023-11-01,Z03,35500,4401824,4880588,3.83
2023-11-02,Z03,35500,4291755,4920719,3.21
2023-11-03,Z03,35500,4358859,4997657,3.52
2023-11-04,Z03,35500,4925198,5646994,3.75
2023-11-05,Z03,35500,5127801,5879289,3.56
2023-11-06,Z03,35500,4200306,4815867,2.7
2023-11-07,Z03,35500,4544738,5210777,4.46
2023-11-08,Z03,35500,4117317,4720717,3.93
2023-11-09,Z03,35500,3945785,4524046,3.62
2023-11-10,Z03,35500,3987625,4572018,3.65
2023-11-11,Z03,35500,4541985,5207621,4.44
2023-11-12,Z03,35500,4610931,5286671,3.23
2023-11-13,Z03,35500,4184278,4797491,3.12
2023-11-14,Z03,35500,3983799,4567632,4.03
2023-11-15,Z03,35500,3952885,4532187,3.83
2023-11-16,Z03,35500,3916403,4490358,3.1
2023-11-17,Z03,35500,4269764,4734166,4.14
2023-11-18,Z03,35500,3907513,4332513,3.75
2023-11-19,Z03,35500,4367763,4842823,3.15
2023-11-20,Z03,35500,4191837,4647763,3.85
2023-11-21,Z03,35500,3725902,4131150,3.77
2023-11-22,Z03,35500,3837491,4254876,3.56
2023-11-23,Z03,35500,3864442,4284758,3.79
2023-11-24,Z03,35500,3911119,4336512,3.91
2023-11-25,Z03,35500,4306587,4774994,4.06
2023-11-26,Z03,35500,4338080,4809911,3.65
2023-11-27,Z03,35500,3804869,4218706,3.46
2023-11-28,Z03,35500,3751034,4159016,3.72
2023-11-29,Z03,35500,3810413,4224853,4.2
2023-11-30,Z03,35500,3683561,4084204,3.91
2023-12-01,Z03,35500,3827160,4243421,3.44
2023-12-02,Z03,35500,4103496,4549812,3.63
2023-12-03,Z03,35500,3899859,4324028,4.43
2023-12-04,Z03,35500,3768863,4178784,3.97
2023-12-05,Z03,35500,4119117,4567133,3.68
2023-12-06,Z03,35500,3791982,4204417,4.17
2023-12-07,Z03,35500,3783392,4194893,3.33
2023-12-08,Z03,35500,3576046,3964995,3.76
2023-12-09,Z03,35500,4001576,4436808,4.54
2023-12-10,Z03,35500,4148602,4599824,3.93
2023-12-11,Z03,35500,3541575,3926775,4.41
2023-12-12,Z03,35500,3665031,4063658,3.56
2023-12-13,Z03,35500,3546711,3932469,3.36
2023-12-14,Z03,35500,3303358,3662648,4.18
2023-12-15,Z03,35500,3380015,3747642,2.69
2023-12-16,Z03,35500,3995072,4429596,3.69
2023-12-17,Z03,35500,3746681,4154189,4.12
2023-12-18,Z03,35500,3505174,3886414,3.88
2023-12-19,Z03,35500,3508528,3890134,2.55
2023-12-20,Z03,35500,3470572,3848049,2.93
2023-12-21,Z03,35500,3578727,3967968,3.54
2023-12-22,Z03,35500,3635393,4030797,3.84
2023-12-23,Z03,35500,3987163,4420827,3.86
2023-12-24,Z03,35500,3978193,4410881,3.6
2023-12-25,Z03,35500,3249102,3602491,3.97
2023-12-26,Z03,35500,3360765,3726298,3.82
2023-12-27,Z03,35500,3296328,3654853,3.54
2023-12-28,Z03,35500,3381325,3749095,3.87
2023-12-29,Z03,35500,3631014,4025941,3.28
2023-12-30,Z03,35500,3662673,4061044,3.92
2023-12-31,Z03,35500,3560579,3947846,3.18
2024-01-01,Z03,35500,3290438,3648323,3.84
2024-01-02,Z03,35500,3160403,3504145,3.83
2024-01-03,Z03,35500,3459690,3835984,3.45
2024-01-04,Z03,35500,3278623,3635222,3.92
2024-01-05,Z03,35500,3374687,3741735,4.37
2024-01-06,Z03,35500,3619045,4012670,3.09
2024-01-07,Z03,35500,3652564,4049835,4.08
2024-01-08,Z03,35500,3343988,3707697,4.14
2024-01-09,Z03,35500,3372719,3739552,3.5
2024-01-10,Z03,35500,3552040,3938377,4.0
2024-01-11,Z03,35500,3216025,3565816,3.47
2024-01-12,Z03,35500,3370060,3736605,4.23
2024-01-13,Z03,35500,3296870,3655455,2.23
2024-01-14,Z03,35500,3596636,3987824,4.32
2024-01-15,Z03,35500,3016049,3344090,3.04
2024-01-16,Z03,35500,3428692,3801613,3.64
2024-01-17,Z03,35500,3350785,3715233,3.19
2024-01-18,Z03,35500,3258212,3612591,4.35
2024-01-19,Z03,35500,3242499,3595169,3.49
2024-01-20,Z03,35500,3804463,4218255,3.33
2024-01-21,Z03,35500,3739245,4145944,4.16
2024-01-22,Z03,35500,3235565,3587481,3.97
2024-01-23,Z03,35500,3518539,3901233,3.43
2024-01-24,Z03,35500,3496314,3876591,3.1
2024-01-25,Z03,35500,3439204,3813270,3.04
2024-01-26,Z03,35500,3314145,3674608,4.24
2024-01-27,Z03,35500,3954858,4385008,3.81
2024-01-28,Z03,35500,3562693,3950189,3.69
2024-01-29,Z03,35500,3712772,4116592,3.85
2024-01-30,Z03,35500,3240592,3593055,2.63
2024-01-31,Z03,35500,3335156,3697904,3.44
2024-02-01,Z03,35500,3438546,3812540,3.45
2024-02-02,Z03,35500,3082415,3417674,4.09
2024-02-03,Z03,35500,3902771,4327256,2.87
2024-02-04,Z03,35500,3846676,4265059,4.13
2024-02-05,Z03,35500,3370710,3737326,4.5
2024-02-06,Z03,35500,3377697,3745072,2.74
2024-02-07,Z03,35500,3602006,3993778,3.61
2024-02-08,Z03,35500,3338491,3701602,3.85
2024-02-09,Z03,35500,3587677,3977891,4.04
2024-02-10,Z03,35500,3734523,4140709,2.52
2024-02-11,Z03,35500,4012130,4448509,3.77
2024-02-12,Z03,35500,3704958,4107928,3.49
2024-02-13,Z03,35500,3607956,4000375,3.46
2024-02-14,Z03,35500,3378701,3746186,4.63
2024-02-15,Z03,35500,3514665,3896937,3.49
2024-02-16,Z03,35500,3435303,3808944,3.82
2024-02-17,Z03,35500,3744505,4151776,3.54
2024-02-18,Z03,35500,3767508,4177281,3.72
2024-02-19,Z03,35500,3486466,3865671,3.88
2024-02-20,Z03,35500,3391008,3759831,4.05
2024-02-21,Z03,35500,3748016,4155669,3.21
2024-02-22,Z03,35500,3535678,3920236,3.68
2024-02-23,Z03,35500,3728271,4133777,3.69
2024-02-24,Z03,35500,3888810,4311777,2.78
2024-02-25,Z03,35500,4000573,4435696,3.12
2024-02-26,Z03,35500,3663625,4062100,4.05
2024-02-27,Z03,35500,3661359,4059587,3.37
2024-02-28,Z03,35500,3903596,4328171,4.91
2024-02-29,Z03,35500,3904774,4329477,4.08
2024-03-01,Z03,35500,3871941,4293072,3.83
2024-03-02,Z03,35500,4651334,5157236,4.36
2024-03-03,Z03,35500,4038855,4478141,3.99
2024-03-04,Z03,35500,3818505,4233824,3.69
2024-03-05,Z03,35500,3841526,4259350,2.89
2024-03-06,Z03,35500,3732367,4138318,3.93
2024-03-07,Z03,35500,3982867,4416063,4.3
2024-03-08,Z03,35500,4030370,4468733,3.3
2024-03-09,Z03,35500,4419369,4900042,2.69
2024-03-10,Z03,35500,4704513,5216199,3.07
2024-03-11,Z03,35500,3888363,4311281,4.48
2024-03-12,Z03,35500,4127360,4576273,3.64
2024-03-13,Z03,35500,4179638,4634236,4.33
2024-03-14,Z03,35500,3982524,4415684,3.61
2024-03-15,Z03,35500,3948548,4378012,3.35
2024-03-16,Z03,35500,4461147,4946363,4.67
2024-03-17,Z03,35500,4661218,5168196,3.41
2024-03-18,Z03,35500,4442292,4925458,3.48
2024-03-19,Z03,35500,3950545,4380226,3.83
2024-03-20,Z03,35500,4133275,4582831,3.45
2024-03-21,Z03,35500,4497940,4987159,3.99
2024-03-22,Z03,35500,4279449,4744904,3.82
2024-03-23,Z03,35500,4479304,4966496,3.84
2024-03-24,Z03,35500,4568149,5065004,3.29
2024-03-25,Z03,35500,4314602,4783880,2.77
2024-03-26,Z03,35500,4228274,4688163,3.18
2024-03-27,Z03,35500,4322027,4792112,3.23
2024-03-28,Z03,35500,4437440,4920078,3.75
2024-03-29,Z03,35500,4506686,4996856,3.19
2024-03-30,Z03,35500,4918891,5453894,2.87
2024-03-31,Z03,35500,4806235,5328985,3.03
2024-04-01,Z03,35500,4716265,5229230,3.79
2024-04-02,Z03,35500,4757163,5274576,3.94
2024-04-03,Z03,35500,4735069,5250079,3.35
2024-04-04,Z03,35500,4460338,4945467,3.4
2024-04-05,Z03,35500,4765954,5284323,3.91
2024-04-06,Z03,35500,5229552,5798345,3.68
2024-04-07,Z03,35500,5126766,5684379,4.19
2024-04-08,Z03,35500,4471183,4957491,3.52
2024-04-09,Z03,35500,4577254,5075099,3.18
2024-04-10,Z03,35500,4693956,5204495,4.14
2024-04-11,Z03,35500,4666518,5174072,3.44
2024-04-12,Z03,35500,5427208,6017499,3.21
2024-04-13,Z03,35500,5089000,5642506,4.05
2024-04-14,Z03,35500,5476092,6071700,4.32
2024-04-15,Z03,35500,4979585,5521190,3.69
2024-04-16,Z03,35500,4700308,5211537,3.1
2024-04-17,Z03,35500,4843277,5370056,4.37
2024-04-18,Z03,35500,5038656,5586686,3.79
2024-04-19,Z03,35500,5151924,5712273,3.71
2024-04-20,Z03,35500,5592331,6200581,3.4
2024-04-21,Z03,35500,6001567,6654327,4.16
2024-04-22,Z03,35500,5019857,5565842,3.05
2024-04-23,Z03,35500,5145502,5705153,3.0
2024-04-24,Z03,35500,5560833,6165657,4.55
2024-04-25,Z03,35500,5588629,6196476,3.17
2024-04-26,Z03,35500,4945966,5483914,4.08
2024-04-27,Z03,35500,5720441,6342625,4.29
2024-04-28,Z03,35500,5710121,6331182,3.71
2024-04-29,Z03,35500,5296460,5872529,3.16
2024-04-30,Z03,35500,5336811,5917269,3.91
2024-05-01,Z03,35500,5206930,5773262,4.3
2024-05-02,Z03,35500,5344431,5925718,3.77
2024-05-03,Z03,35500,5471222,6066299,3.23
2024-05-04,Z03,35500,6035495,6691945,3.75
2024-05-05,Z03,35500,6523234,7232734,2.91
2024-05-06,Z03,35500,5551627,6155450,3.11
2024-05-07,Z03,35500,5649383,6263839,3.47
2024-05-08,Z03,35500,5570411,6396541,3.63
2024-05-09,Z03,35500,5520442,6339162,3.0
2024-05-10,Z03,35500,5934561,6814698,3.72
2024-05-11,Z03,35500,6110622,7016869,3.86
2024-05-12,Z03,35500,6144192,7055419,3.49
2024-05-13,Z03,35500,5470581,6281906,2.52
2024-05-14,Z03,35500,5961349,6845459,3.65
2024-05-15,Z03,35500,5887423,6760568,4.51
2024-05-16,Z03,35500,5804141,6664935,3.83
2024-05-17,Z03,35500,5638260,6474453,3.61
2024-05-18,Z03,35500,6450643,7407318,3.41
2024-05-19,Z03,35500,6237862,7162980,3.89
2024-05-20,Z03,35500,6509260,7474629,3.7
2024-05-21,Z03,35500,6063106,6962306,3.95
2024-05-22,Z03,35500,5832806,6697851,3.05
2024-05-23,Z03,35500,5870292,6508775,3.66
2024-05-24,Z03,35500,5971585,6621085,3.37
2024-05-25,Z03,35500,6676965,7403185,3.79
2024-05-26,Z03,35500,6291987,6976335,2.63
2024-05-27,Z03,35500,6377206,7070823,3.4
2024-05-28,Z03,35500,6151699,6820788,3.87
2024-05-29,Z03,35500,6216260,6892372,3.95
2024-05-30,Z03,35500,6601453,7319461,3.58
2024-05-31,Z03,35500,6546672,7258721,2.52
2024-06-01,Z03,35500,6874695,7622421,3.92
2024-06-02,Z03,35500,7346687,8145749,4.39
2024-06-03,Z03,35500,6471128,7174960,3.18
2024-06-04,Z03,35500,5933553,6578917,3.39
2024-06-05,Z03,35500,5926739,6571361,4.0
2024-06-06,Z03,35500,6067733,6727690,4.02
2024-06-07,Z03,35500,6535144,7245940,4.15
2024-06-08,Z03,35500,7362141,8162884,4.11
2024-06-09,Z03,35500,7288570,8081311,2.83
2024-06-10,Z03,35500,6368042,7060663,3.36
2024-06-11,Z03,35500,6495751,7202261,3.91
2024-06-12,Z03,35500,6499013,7205878,3.56
2024-06-13,Z03,35500,6751631,7485973,3.78
2024-06-14,Z03,35500,6740721,7473876,3.53
2024-06-15,Z03,35500,7306900,8101635,3.38
2024-06-16,Z03,35500,7163778,7942947,3.48
2024-06-17,Z03,35500,6739953,7473024,3.04
2024-06-18,Z03,35500,7016575,7779732,3.24
2024-06-19,Z03,35500,6691896,7419741,3.57
2024-06-20,Z03,35500,6806866,7547215,3.58
2024-06-21,Z03,35500,6196222,6870154,3.88
2024-06-22,Z03,35500,7298021,8091791,3.46
2024-06-23,Z03,35500,7066711,7835322,4.44
2024-06-24,Z03,35500,6657472,7381572,4.21
2024-06-25,Z03,35500,6258788,6939525,3.35
2024-06-26,Z03,35500,6606793,7325381,3.7
2024-06-27,Z03,35500,6352633,7043577,4.21
2024-06-28,Z03,35500,6930660,7684473,3.28
2024-06-29,Z03,35500,7682352,8517924,3.23
2024-06-30,Z03,35500,7917475,8778619,4.25
2024-07-01,Z03,35500,6230230,6907861,3.95
2024-07-02,Z03,35500,7278509,8070157,4.14
2024-07-03,Z03,35500,6654919,7378741,3.76
2024-07-04,Z03,35500,7147430,7924820,3.47
2024-07-05,Z03,35500,6933709,7687855,2.93
2024-07-06,Z03,35500,7605214,8432396,3.67
2024-07-07,Z03,35500,8030794,8904263,4.22
2024-07-08,Z03,35500,7314691,8110274,4.22
2024-07-09,Z03,35500,6875320,7623115,4.14
2024-07-10,Z03,35500,6652929,7376535,3.99
2024-07-11,Z03,35500,7088972,7860004,4.71
2024-07-12,Z03,35500,6655956,7379892,2.82
2024-07-13,Z03,35500,7602708,8429617,3.72
2024-07-14,Z03,35500,7201605,7984888,3.13
2024-07-15,Z03,35500,6530724,7241038,4.38
2024-07-16,Z03,35500,6651053,7374455,3.32
2024-07-17,Z03,35500,7412383,8218591,4.1
2024-07-18,Z03,35500,7299891,8093864,3.38
2024-07-19,Z03,35500,7128022,7903301,3.81
2024-07-20,Z03,35500,7524065,8342420,3.55
2024-07-21,Z03,35500,7428137,8236059,3.59
2024-07-22,Z03,35500,6898606,7648934,3.77
2024-07-23,Z03,35500,7154106,7932222,4.06
2024-07-24,Z03,35500,6696250,7424568,3.55
2024-07-25,Z03,35500,7102686,7875210,4.05
2024-07-26,Z03,35500,6777248,7514375,4.12
2024-07-27,Z03,35500,7299981,8093964,3.39
2024-07-28,Z03,35500,7594448,8420458,4.54
2024-07-29,Z03,35500,6614577,7334012,3.97
2024-07-30,Z03,35500,7249482,8037972,3.38
2024-07-31,Z03,35500,6758570,7493666,3.91
2024-08-01,Z03,35500,6693910,7421973,4.12
2024-08-02,Z03,35500,6941888,7696923,3.89
2024-08-03,Z03,35500,7321072,8117348,3.7
2024-08-04,Z03,35500,7334327,8132046,1.87
2024-08-05,Z03,35500,6124052,6790135,3.12
2024-08-06,Z03,35500,7024404,7788413,3.94
2024-08-07,Z03,35500,6911216,7662915,3.11
2024-08-08,Z03,35500,6630042,7351159,3.86
2024-08-09,Z03,35500,6759938,7495183,4.04
2024-08-10,Z03,35500,7525312,8343802,3.54
2024-08-11,Z03,35500,7774422,8620007,2.72
2024-08-12,Z03,35500,6600351,7318238,3.23
2024-08-13,Z03,35500,6636959,7358828,3.94
2024-08-14,Z03,35500,6428494,7127689,4.23
2024-08-15,Z03,35500,6774303,7511110,2.56
2024-08-16,Z03,35500,6550118,7262542,3.64
2024-08-17,Z03,35500,7502417,8318418,2.87
2024-08-18,Z03,35500,7220628,8005980,3.65
2024-08-19,Z03,35500,6334753,7023753,3.52
2024-08-20,Z03,35500,6297052,6981951,4.78
2024-08-21,Z03,35500,6516809,7225610,3.33
2024-08-22,Z03,35500,6713901,7444139,4.12
2024-08-23,Z03,35500,5781065,6409843,4.1
2024-08-24,Z03,35500,6969895,7727976,3.5
2024-08-25,Z03,35500,7320006,8116167,3.66
2024-08-26,Z03,35500,6274267,6956688,3.6
2024-08-27,Z03,35500,6516333,7225083,3.23
2024-08-28,Z03,35500,6590351,7307150,3.18
2024-08-29,Z03,35500,6282058,6965326,3.4
2024-08-30,Z03,35500,6169331,6840339,3.03
2024-08-31,Z03,35500,7082345,7852656,3.35
2024-09-01,Z03,35500,6927863,7681372,3.5
2024-09-02,Z03,35500,6374976,7068350,3.68
2024-09-03,Z03,35500,6084984,6746818,3.82
2024-09-04,Z03,35500,6386661,7081306,3.5
2024-09-05,Z03,35500,6106887,6771103,3.22
2024-09-06,Z03,35500,6268457,6950246,3.81
2024-09-07,Z03,35500,6669367,7394761,4.0
2024-09-08,Z03,35500,6547325,7259444,3.36
2024-09-09,Z03,35500,6315010,7001862,3.11
2024-09-10,Z03,35500,5955316,6603046,3.38
2024-09-11,Z03,35500,6028630,6684334,3.51
2024-09-12,Z03,35500,5985267,6636255,4.17
2024-09-13,Z03,35500,5688576,6307294,3.95
2024-09-14,Z03,35500,6852637,7597964,3.6
2024-09-15,Z03,35500,6395536,7091146,4.55
2024-09-16,Z03,35500,6142143,6810193,3.58
2024-09-17,Z03,35500,5981252,6631803,4.31
2024-09-18,Z03,35500,5744093,6368849,4.21
2024-09-19,Z03,35500,6170961,6842146,4.18
2024-09-20,Z03,35500,5771154,6398854,3.76
2024-09-21,Z03,35500,6830161,7573043,3.66
2024-09-22,Z03,35500,6209884,6885303,3.6
2024-09-23,Z03,35500,5718285,6340234,4.03
2024-09-24,Z03,35500,5707801,6328610,3.21
2024-09-25,Z03,35500,5587860,6195623,3.47
2024-09-26,Z03,35500,5366250,5949911,4.43
2024-09-27,Z03,35500,5376098,5960829,3.91
2024-09-28,Z03,35500,5736528,6360461,4.08
2024-09-29,Z03,35500,5988968,6640358,2.99
2024-09-30,Z03,35500,5558358,6162913,3.38
2024-10-01,Z03,35500,5140999,5700159,3.77
2024-10-02,Z03,35500,5442836,6034827,3.58
2024-10-03,Z03,35500,5257793,5829657,2.99
2024-10-04,Z03,35500,5271081,5844390,3.98
2024-10-05,Z03,35500,6055451,6714072,4.14
2024-10-06,Z03,35500,5503782,6102401,3.46
2024-10-07,Z03,35500,5040943,5589222,4.0
2024-10-08,Z03,35500,4834565,5360397,4.61
2024-10-09,Z03,35500,4859804,5388381,4.36
2024-10-10,Z03,35500,5018615,5564465,3.48
2024-10-11,Z03,35500,4975800,5516993,3.05
2024-10-12,Z03,35500,5819103,6452018,3.72
2024-10-13,Z03,35500,5893364,6534356,4.77
2024-10-14,Z03,35500,5195751,5760867,4.27
2024-10-15,Z03,35500,4721493,5235027,3.6
2024-10-16,Z03,35500,5070824,5622352,4.38
2024-10-17,Z03,35500,4956049,5495094,4.18
2024-10-18,Z03,35500,5033092,5580517,2.65
2024-10-19,Z03,35500,5655666,6270805,4.13
2024-10-20,Z03,35500,5626506,6238473,3.66
2024-10-21,Z03,35500,4582570,5080993,3.17
2024-10-22,Z03,35500,5012407,5557582,3.65
2024-10-23,Z03,35500,4699889,5211073,3.81
2024-10-24,Z03,35500,4710040,5222327,3.2
2024-10-25,Z03,35500,4632949,5136852,3.54
2024-10-26,Z03,35500,5226302,5794740,3.43
2024-10-27,Z03,35500,5217713,5785218,4.0
2024-10-28,Z03,35500,4849866,5377362,3.45
2024-10-29,Z03,35500,4761048,5278883,2.75
2024-10-30,Z03,35500,4828337,5353491,3.38
2024-10-31,Z03,35500,4746287,5262517,3.13
2024-11-01,Z03,35500,4722177,5235785,2.95
2024-11-02,Z03,35500,4756592,5273943,4.19
2024-11-03,Z03,35500,4654734,5161006,4.0
2024-11-04,Z03,35500,4857617,5385955,3.12
2024-11-05,Z03,35500,4300452,4768191,2.97
2024-11-06,Z03,35500,4387806,4865046,3.55
2024-11-07,Z03,35500,4265404,4729331,2.94
2024-11-08,Z03,35500,4232777,4693155,3.48
2024-11-09,Z03,35500,4624428,5127404,3.64
2024-11-10,Z03,35500,4795971,5317605,3.75
2024-11-11,Z03,35500,4453225,4937580,3.77
2024-11-12,Z03,35500,4097297,4542939,3.21
2024-11-13,Z03,35500,4294927,4762065,3.64
2024-11-14,Z03,35500,4113494,4560898,4.24
2024-11-15,Z03,35500,3978123,4410804,2.55
2024-11-16,Z03,35500,4809641,5332762,3.76
2024-11-17,Z03,35500,4387621,4864841,3.01
2024-11-18,Z03,35500,3990712,4424762,4.3
2024-11-19,Z03,35500,4385573,4862570,4.01
2024-11-20,Z03,35500,4148637,4599864,3.99
2024-11-21,Z03,35500,4015093,4451794,3.17
2024-11-22,Z03,35500,3943432,4372340,3.73
2024-11-23,Z03,35500,4537568,5031097,3.79
2024-11-24,Z03,35500,4680949,5190073,2.41
2024-11-25,Z03,35500,4055238,4496307,3.67
2024-11-26,Z03,35500,3703804,4106648,3.91
2024-11-27,Z03,35500,3790819,4203127,2.89
2024-11-28,Z03,35500,3915941,4341858,3.9
2024-11-29,Z03,35500,3743047,4150160,3.65
2024-11-30,Z03,35500,4009730,4445848,4.29
2024-12-01,Z03,35500,4371983,4847501,3.39
2024-12-02,Z03,35500,3961466,4392335,3.69
2024-12-03,Z03,35500,3698981,4101301,3.77
2024-12-04,Z03,35500,3698981,4101301,2.2
2024-12-05,Z03,35500,3792363,4204839,3.42
2024-12-06,Z03,35500,3737552,4144067,3.64
2024-12-07,Z03,35500,4144457,4595229,2.42
2024-12-08,Z03,35500,3992872,4427157,3.94
2024-12-09,Z03,35500,3727940,4133409,3.64
2024-12-10,Z03,35500,3606858,3999158,3.64
2024-12-11,Z03,35500,3717931,4122312,3.96
2024-12-12,Z03,35500,3502282,3883207,3.39
2024-12-13,Z03,35500,3891516,4314777,3.62
2024-12-14,Z03,35500,3920923,4347382,4.03
2024-12-15,Z03,35500,3762966,4172246,3.63
2024-12-16,Z03,35500,3728525,4134058,2.68
2024-12-17,Z03,35500,3353866,3718649,3.63
2024-12-18,Z03,35500,3677551,4077540,3.63
2024-12-19,Z03,35500,3543996,3929459,4.05
2024-12-20,Z03,35500,3616251,4009573,3.43
2024-12-21,Z03,35500,3929249,4356614,3.11
2024-12-22,Z03,35500,3951278,4381039,3.11
2024-12-23,Z03,35500,3457826,3833917,4.32
2024-12-24,Z03,35500,3587248,3977416,3.74
2024-12-25,Z03,35500,3370469,3737058,4.3
2024-12-26,Z03,35500,4074760,4517952,4.37
2024-12-27,Z03,35500,3588679,3979002,3.23
2024-12-28,Z03,35500,4109477,4556444,3.19
2024-12-29,Z03,35500,3900768,4325035,3.54
2024-12-30,Z03,35500,3493238,3873180,3.91
2024-12-31,Z03,35500,3593468,3984312,2.9
2025-01-01,Z03,35500,3388569,3757127,3.83
2025-01-02,Z03,35500,3343888,3707586,3.8
2025-01-03,Z03,35500,3469151,3846474,3.04
